idUser,SalesYear,SalesMonth,Price,간편식사_도시락,간편식사_샌드위치,간편식사_주먹밥,과자류_껌/초,과자류_빵/디,과자류_스낵,식품_가공식,식품_식재료,식품_안주류,아이스크_아이스,음료_아이스,음료_유제품,음료_음료,즉석조리_베이커,즉석조리_즉석커,즉석조리_튀김류,VisitCount,Gender_남성,Gender_여성,AgeGroup_10대,AgeGroup_20대,AgeGroup_30대,AgeGroup_40대,AgeGroup_50대,AgeGroup_60대이상,TempAvg,RainfallAmount,HumidAvg
U100397,2022,5,94400,2,0,0,4,1,3,6,2,1,2,0,1,3,0,0,0,14,0,1,0,1,0,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100397,2022,6,101250,2,2,0,5,2,3,5,5,2,0,1,2,3,0,0,1,15,0,1,0,1,0,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100397,2022,7,121350,0,1,1,2,5,3,11,3,3,3,2,2,7,0,0,1,16,0,1,0,1,0,0,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100397,2022,8,131200,1,2,3,1,1,4,9,5,4,2,0,0,7,0,1,0,17,0,1,0,1,0,0,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100397,2022,9,168800,3,1,1,5,2,7,6,8,4,0,1,1,5,0,0,2,18,0,1,0,1,0,0,0,0,22.353333333333335,6.716666666666667,68.09
U100397,2022,10,93600,0,0,1,3,0,6,4,4,2,5,1,0,6,1,0,1,15,0,1,0,1,0,0,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100397,2022,11,90300,1,0,1,2,5,2,3,4,3,3,0,1,6,0,0,1,15,0,1,0,1,0,0,0,0,10.03,2.816666666666667,64.39
U100397,2022,12,111960,3,4,1,6,3,4,4,4,3,2,0,1,5,0,0,0,16,0,1,0,1,0,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100398,2021,1,67700,0,2,0,0,0,2,6,3,3,1,0,0,3,0,0,0,7,1,0,0,0,1,0,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100398,2021,2,31800,1,1,0,1,0,2,2,2,0,1,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100398,2021,3,63400,1,2,1,1,5,3,3,1,0,1,1,1,3,0,0,0,8,1,0,0,0,1,0,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100398,2021,4,55000,0,1,2,1,2,3,3,5,0,0,0,0,2,0,0,0,7,1,0,0,0,1,0,0,0,14.196666666666665,4.136666666666667,54.21
U100398,2021,5,61600,0,0,1,2,3,1,4,2,0,0,0,2,2,0,0,1,11,1,0,0,0,1,0,0,0,17.067741935483873,5.9064516129032265,68.14838709677419
U100398,2021,6,43400,0,1,0,1,2,0,2,2,3,0,0,1,2,0,1,1,10,1,0,0,0,1,0,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100398,2021,7,141350,1,2,0,4,2,2,9,4,6,3,1,1,3,1,0,1,12,1,0,0,0,1,0,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100398,2021,8,54400,1,0,2,2,7,4,1,1,1,0,0,0,3,0,0,0,10,1,0,0,0,1,0,0,0,25.858064516129033,6.812903225806451,74.2258064516129
U100398,2021,9,122650,0,0,1,0,3,4,8,5,3,4,0,0,3,0,0,0,14,1,0,0,0,1,0,0,0,22.596666666666668,4.366666666666666,70.88333333333334
U100398,2021,10,86850,0,2,2,3,2,3,10,2,2,1,0,2,4,0,0,0,10,1,0,0,0,1,0,0,0,15.574193548387097,1.8387096774193548,69.72258064516129
U100398,2021,11,103000,2,1,1,4,2,2,7,3,2,4,1,1,4,0,0,0,12,1,0,0,0,1,0,0,0,8.18,2.08,67.84666666666666
U100398,2021,12,53200,1,0,2,0,1,1,4,2,1,0,0,0,4,1,0,0,9,1,0,0,0,1,0,0,0,0.5838709677419355,0.25483870967741934,61.49032258064516
U100398,2022,1,17800,0,0,0,2,1,1,3,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100398,2022,2,26300,0,1,0,0,1,0,0,2,2,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,-1.125,0.16785714285714287,54.69642857142857
U100398,2022,3,160200,1,4,0,3,5,7,11,6,3,1,0,2,6,1,0,1,18,1,0,0,0,1,0,0,0,7.65483870967742,3.3096774193548386,61.93225806451613
U100398,2022,4,54200,0,1,0,2,2,1,2,3,1,3,0,1,3,0,1,1,12,1,0,0,0,1,0,0,0,14.753333333333332,0.6799999999999999,55.03
U100398,2022,5,126200,2,1,2,5,3,4,3,6,1,3,0,2,4,0,0,1,13,1,0,0,0,1,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100398,2022,6,108750,1,0,1,1,3,4,5,5,1,3,0,1,9,0,0,0,12,1,0,0,0,1,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100398,2022,7,95070,3,1,1,2,3,1,4,5,4,2,0,3,5,0,0,0,16,1,0,0,0,1,0,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100398,2022,8,140800,1,1,0,1,5,3,11,5,3,3,1,0,4,0,0,1,16,1,0,0,0,1,0,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100398,2022,9,100050,1,2,0,3,6,2,5,7,2,1,1,1,5,0,0,0,16,1,0,0,0,1,0,0,0,22.353333333333335,6.716666666666667,68.09
U100398,2022,10,78300,1,1,1,0,3,2,5,2,4,0,0,0,2,0,0,1,13,1,0,0,0,1,0,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100398,2022,11,84430,0,3,2,5,0,0,9,2,1,1,0,0,7,0,0,1,14,1,0,0,0,1,0,0,0,10.03,2.816666666666667,64.39
U100398,2022,12,70600,1,0,2,2,2,2,2,3,3,1,0,1,2,0,1,1,11,1,0,0,0,1,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100399,2022,1,13700,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100399,2022,2,8300,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,-1.125,0.16785714285714287,54.69642857142857
U100399,2022,3,13200,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,1,3,0,1,0,1,0,0,0,0,7.65483870967742,3.3096774193548386,61.93225806451613
U100399,2022,4,30900,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,14.753333333333332,0.6799999999999999,55.03
U100399,2022,5,22200,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100399,2022,6,14800,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100399,2022,7,46500,1,0,0,0,2,0,3,1,0,2,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100399,2022,8,45000,1,0,1,0,0,0,3,2,1,2,0,0,1,0,0,0,5,0,1,0,1,0,0,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100399,2022,9,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,22.353333333333335,6.716666666666667,68.09
U100399,2022,10,31800,0,0,1,0,1,1,2,2,2,1,0,1,0,1,0,0,5,0,1,0,1,0,0,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100399,2022,11,29300,0,0,0,1,0,0,4,1,0,1,0,0,2,0,0,1,6,0,1,0,1,0,0,0,0,10.03,2.816666666666667,64.39
U100399,2022,12,19500,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100400,2021,1,24100,0,0,0,0,1,2,2,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100400,2021,2,29550,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100400,2021,3,6400,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100400,2021,4,37500,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,14.196666666666665,4.136666666666667,54.21
U100400,2021,5,29700,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,17.067741935483873,5.9064516129032265,68.14838709677419
U100400,2021,6,12800,0,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,4,0,1,0,0,0,1,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100400,2021,7,18800,0,0,0,0,0,1,3,1,0,2,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100400,2021,8,59000,1,1,0,2,0,1,3,4,0,1,0,0,2,0,0,0,7,0,1,0,0,0,1,0,0,25.858064516129033,6.812903225806451,74.2258064516129
U100400,2021,9,5200,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,22.596666666666668,4.366666666666666,70.88333333333334
U100400,2021,10,34000,0,0,0,1,0,2,1,2,2,0,0,0,2,0,0,1,4,0,1,0,0,0,1,0,0,15.574193548387097,1.8387096774193548,69.72258064516129
U100400,2021,11,12300,0,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,4,0,1,0,0,0,1,0,0,8.18,2.08,67.84666666666666
U100400,2021,12,70050,2,0,0,1,1,0,3,1,2,0,0,0,0,0,0,1,5,0,1,0,0,0,1,0,0,0.5838709677419355,0.25483870967741934,61.49032258064516
U100400,2022,1,3800,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100400,2022,3,5600,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7.65483870967742,3.3096774193548386,61.93225806451613
U100400,2022,4,18490,0,0,0,0,1,1,1,0,1,1,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,14.753333333333332,0.6799999999999999,55.03
U100400,2022,5,7000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100400,2022,6,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100400,2022,7,11800,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100400,2022,8,19200,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100400,2022,9,20400,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,22.353333333333335,6.716666666666667,68.09
U100400,2022,10,23800,0,0,0,0,0,1,3,0,1,2,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100400,2022,11,10100,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,10.03,2.816666666666667,64.39
U100400,2022,12,10700,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100401,2021,1,80350,0,1,0,1,8,2,6,6,0,1,1,1,3,0,0,0,12,0,1,0,1,0,0,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100401,2021,2,32600,0,0,0,1,6,0,1,3,1,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100401,2021,3,43500,0,0,0,3,0,0,3,3,0,2,0,1,1,0,0,0,3,0,1,0,1,0,0,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100401,2021,4,35150,0,0,0,2,1,1,4,1,1,0,0,0,1,0,0,0,9,0,1,0,1,0,0,0,0,14.196666666666665,4.136666666666667,54.21
U100401,2021,5,80950,1,1,1,1,3,1,6,2,3,0,1,0,3,1,0,0,13,0,1,0,1,0,0,0,0,17.067741935483873,5.9064516129032265,68.14838709677419
U100401,2021,6,48400,1,0,0,3,1,1,0,1,3,0,0,1,4,0,0,0,7,0,1,0,1,0,0,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100401,2021,7,86700,0,2,0,4,3,0,4,0,3,3,0,0,5,0,0,2,12,0,1,0,1,0,0,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100401,2021,8,116900,0,1,2,3,4,0,9,6,2,1,1,0,3,0,0,3,14,0,1,0,1,0,0,0,0,25.858064516129033,6.812903225806451,74.2258064516129
U100401,2021,9,101900,1,1,2,4,0,2,2,6,3,2,0,0,5,0,0,0,13,0,1,0,1,0,0,0,0,22.596666666666668,4.366666666666666,70.88333333333334
U100401,2021,10,83550,2,0,0,2,1,5,6,3,2,1,1,0,4,0,0,1,14,0,1,0,1,0,0,0,0,15.574193548387097,1.8387096774193548,69.72258064516129
U100401,2021,11,78800,0,1,3,2,3,0,8,1,1,4,0,0,3,0,0,0,13,0,1,0,1,0,0,0,0,8.18,2.08,67.84666666666666
U100401,2021,12,73000,1,2,0,1,1,5,4,3,1,2,0,1,3,0,0,0,12,0,1,0,1,0,0,0,0,0.5838709677419355,0.25483870967741934,61.49032258064516
U100401,2022,1,38700,0,0,0,2,2,2,2,2,1,1,0,1,1,0,0,0,8,0,1,0,1,0,0,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100401,2022,2,38800,0,0,0,2,2,1,3,1,0,1,0,0,3,0,0,0,6,0,1,0,1,0,0,0,0,-1.125,0.16785714285714287,54.69642857142857
U100401,2022,3,31950,0,0,0,2,1,0,2,1,2,0,0,1,3,0,0,0,8,0,1,0,1,0,0,0,0,7.65483870967742,3.3096774193548386,61.93225806451613
U100401,2022,4,62050,1,0,2,1,3,1,3,0,3,1,0,3,4,0,0,0,8,0,1,0,1,0,0,0,0,14.753333333333332,0.6799999999999999,55.03
U100401,2022,5,74900,0,1,0,4,2,2,4,1,2,2,1,0,0,0,0,0,8,0,1,0,1,0,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100401,2022,6,78000,0,1,1,0,1,1,2,4,3,3,0,0,3,0,0,0,8,0,1,0,1,0,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100401,2022,7,60450,0,0,0,1,1,0,6,1,2,0,1,1,4,1,0,0,6,0,1,0,1,0,0,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100401,2022,8,83900,0,0,0,0,4,2,2,3,1,2,0,2,3,0,0,0,8,0,1,0,1,0,0,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100401,2022,9,52250,0,1,1,0,1,4,5,2,0,1,1,0,4,0,0,0,9,0,1,0,1,0,0,0,0,22.353333333333335,6.716666666666667,68.09
U100401,2022,10,60200,0,1,0,2,2,3,6,2,2,0,0,1,0,0,0,0,10,0,1,0,1,0,0,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100401,2022,11,57900,0,1,1,2,0,2,3,4,1,1,0,2,1,0,0,1,11,0,1,0,1,0,0,0,0,10.03,2.816666666666667,64.39
U100401,2022,12,77650,0,2,1,3,1,4,2,2,2,1,0,0,1,0,0,0,8,0,1,0,1,0,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100402,2021,1,28500,0,0,0,0,2,0,1,3,0,1,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100402,2021,2,11300,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,2,1,0,0,0,1,0,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100402,2021,3,35000,0,0,0,2,1,1,2,2,1,1,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100402,2021,4,44680,0,1,0,1,0,1,3,3,1,1,0,1,2,0,0,0,4,1,0,0,0,1,0,0,0,14.196666666666665,4.136666666666667,54.21
U100402,2021,5,65900,0,3,0,0,1,0,2,4,2,4,1,2,1,1,0,1,6,1,0,0,0,1,0,0,0,17.067741935483873,5.9064516129032265,68.14838709677419
U100402,2021,6,22150,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100402,2021,7,39100,0,0,0,1,1,1,2,3,0,0,0,1,1,0,0,0,6,1,0,0,0,1,0,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100402,2021,8,29700,0,0,0,0,1,3,2,2,1,0,1,0,1,1,0,0,6,1,0,0,0,1,0,0,0,25.858064516129033,6.812903225806451,74.2258064516129
U100402,2021,9,24200,0,0,0,2,0,1,1,0,1,0,0,1,3,0,0,0,3,1,0,0,0,1,0,0,0,22.596666666666668,4.366666666666666,70.88333333333334
U100402,2021,10,26650,0,0,0,1,1,3,2,2,0,0,0,0,1,1,0,0,4,1,0,0,0,1,0,0,0,15.574193548387097,1.8387096774193548,69.72258064516129
U100402,2021,11,87450,0,0,0,2,0,2,5,7,0,0,1,0,1,0,0,0,8,1,0,0,0,1,0,0,0,8.18,2.08,67.84666666666666
U100402,2021,12,19100,0,1,0,1,2,0,0,1,0,0,0,1,3,0,0,0,2,1,0,0,0,1,0,0,0,0.5838709677419355,0.25483870967741934,61.49032258064516
U100402,2022,1,44300,0,0,0,0,1,2,1,3,0,0,0,1,3,0,0,1,5,1,0,0,0,1,0,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100402,2022,2,47200,0,0,0,1,1,0,2,2,1,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,-1.125,0.16785714285714287,54.69642857142857
U100402,2022,3,67050,1,1,1,4,4,4,6,3,1,0,0,1,3,0,0,0,8,1,0,0,0,1,0,0,0,7.65483870967742,3.3096774193548386,61.93225806451613
U100402,2022,4,9600,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,14.753333333333332,0.6799999999999999,55.03
U100402,2022,5,31850,0,1,0,2,2,1,2,1,1,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100402,2022,6,37500,0,0,0,0,1,0,3,1,3,2,1,0,5,0,0,0,7,1,0,0,0,1,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100402,2022,7,31200,1,0,0,0,1,1,2,2,0,1,0,0,1,0,0,1,6,1,0,0,0,1,0,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100402,2022,8,94200,1,0,0,0,4,2,7,5,3,0,0,1,2,0,0,1,9,1,0,0,0,1,0,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100402,2022,9,77750,1,0,0,2,2,2,5,5,2,2,1,1,5,0,0,0,10,1,0,0,0,1,0,0,0,22.353333333333335,6.716666666666667,68.09
U100402,2022,10,38800,0,0,3,1,1,1,2,4,0,1,0,0,1,0,0,0,9,1,0,0,0,1,0,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100402,2022,11,50020,1,0,0,1,1,1,3,2,4,2,0,0,2,0,0,0,7,1,0,0,0,1,0,0,0,10.03,2.816666666666667,64.39
U100402,2022,12,44600,0,0,0,1,0,0,2,2,0,1,0,0,3,0,0,0,6,1,0,0,0,1,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100403,2021,1,21650,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100403,2021,2,6500,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100403,2021,3,2800,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100403,2021,6,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100403,2021,7,27750,0,0,0,0,0,2,2,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100403,2021,8,6800,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,25.858064516129033,6.812903225806451,74.2258064516129
U100403,2021,9,3650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,22.596666666666668,4.366666666666666,70.88333333333334
U100403,2021,10,17100,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,15.574193548387097,1.8387096774193548,69.72258064516129
U100403,2022,1,3300,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100403,2022,2,10300,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-1.125,0.16785714285714287,54.69642857142857
U100403,2022,5,8600,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100403,2022,6,7300,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100403,2022,9,4500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,22.353333333333335,6.716666666666667,68.09
U100403,2022,12,12500,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100404,2021,1,8900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100404,2021,2,12900,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100404,2021,3,2300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100404,2021,4,37400,0,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,14.196666666666665,4.136666666666667,54.21
U100404,2021,5,20800,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,17.067741935483873,5.9064516129032265,68.14838709677419
U100404,2021,6,10550,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100404,2021,7,24300,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,3,1,0,0,1,0,0,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100404,2021,8,31700,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,25.858064516129033,6.812903225806451,74.2258064516129
U100404,2021,9,13900,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,22.596666666666668,4.366666666666666,70.88333333333334
U100404,2021,10,13700,0,0,0,0,0,1,1,2,0,2,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,15.574193548387097,1.8387096774193548,69.72258064516129
U100404,2021,11,10600,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,8.18,2.08,67.84666666666666
U100404,2021,12,12900,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0.5838709677419355,0.25483870967741934,61.49032258064516
U100404,2022,1,3950,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-2.196774193548387,0.1774193548387097,55.21290322580645
U100404,2022,2,2900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-1.125,0.16785714285714287,54.69642857142857
U100404,2022,3,6000,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7.65483870967742,3.3096774193548386,61.93225806451613
U100404,2022,5,4400,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,19.12258064516129,0.24193548387096775,55.335483870967735
U100404,2022,6,3500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,23.303333333333335,13.126666666666667,73.37666666666668
U100404,2022,7,16000,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0,27.32903225806452,8.138709677419355,77.23225806451612
U100404,2022,8,25100,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,25.741935483870968,18.219354838709677,80.17096774193548
U100404,2022,9,9700,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,22.353333333333335,6.716666666666667,68.09
U100404,2022,10,3000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,14.564516129032258,4.003225806451613,68.88709677419355
U100404,2022,11,12600,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,10.03,2.816666666666667,64.39
U100404,2022,12,15700,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,-2.8161290322580643,0.43870967741935485,58.91935483870968
U100405,2021,1,12100,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,-2.370967741935484,0.6096774193548387,57.45161290322581
U100405,2021,2,6800,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,2.732142857142857,0.25357142857142856,55.43928571428571
U100405,2021,3,25200,0,0,0,1,0,0,2,2,2,0,0,1,0,0,1,0,4,1,0,0,0,0,1,0,0,9.016129032258064,3.57741935483871,62.84516129032258
U100405,2021,4,6750,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,14.196666666666665,4.136666666666667,54.21
U100405,2021,5,42300,1,0,0,3,2,0,1,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,17.067741935483873,5.9064516129032265,68.14838709677419
U100405,2021,6,17900,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,22.816666666666666,3.4866666666666664,72.49666666666667
U100405,2021,7,4800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28.11935483870968,5.429032258064517,70.90967741935484
U100405,2021,8,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25.858064516129033,6.812903225806451,74.2258064516129
